exchange,date,symbol,isin,open,high,low,close,volume,series,last,prevclose,tottrdval,timestamp,totaltrades,sc_group,no_trades,net_turnov,tdcloindi
nse,2018-07-30,BAJAJHLDNG,INE118A01012,2990.95,2990.95,2936.15,2945.85,10130,EQ,2938,2991.4,29923093.2,30-JUL-2018,1543,NA,NA,NA,NA
nse,2018-07-30,BAJFINANCE,INE296A01024,2715.55,2722.6,2666,2678,822162,EQ,2674.1,2713.7,2208425410,30-JUL-2018,38160,NA,NA,NA,NA
nse,2018-07-30,BALAJITELE,INE794B01026,117.3,118.6,115.5,117.45,41469,EQ,118.5,116.55,4873825.5,30-JUL-2018,541,NA,NA,NA,NA
nse,2018-07-30,BALAMINES,INE050E01027,567.55,588,559.95,580.75,81515,EQ,577.35,556.9,46918771.95,30-JUL-2018,3903,NA,NA,NA,NA
nse,2018-07-30,BALAXI,INE618N01014,15.45,15.45,15.45,15.45,100,BE,15.45,14.75,1545,30-JUL-2018,1,NA,NA,NA,NA
nse,2018-07-30,BALKRISHNA,INE875R01011,69,70,67.1,69.1,15623,EQ,69.9,67.75,1072012,30-JUL-2018,97,NA,NA,NA,NA
nse,2018-07-30,BALKRISIND,INE787D01026,1190.2,1211,1170.2,1201.95,386601,EQ,1197,1187.3,460645587.25,30-JUL-2018,16910,NA,NA,NA,NA
nse,2018-07-30,BALLARPUR,INE294A01037,9.3,9.7,9.25,9.6,590394,EQ,9.65,9.25,5608241.6,30-JUL-2018,793,NA,NA,NA,NA
nse,2018-07-30,BALMLAWRIE,INE164A01016,222.1,225,220.3,221.85,88143,EQ,221.5,220.7,19560278.35,30-JUL-2018,2144,NA,NA,NA,NA
nse,2018-07-30,BALPHARMA,INE083D01012,74,77.55,71.75,76.9,70722,EQ,76.95,72.85,5348752.9,30-JUL-2018,548,NA,NA,NA,NA
nse,2018-07-30,BALRAMCHIN,INE119A01028,71,73.75,69.65,72.65,3796960,EQ,73.3,70.75,270846812.05,30-JUL-2018,14669,NA,NA,NA,NA
nse,2018-07-30,BANARBEADS,INE655B01011,49.7,50,49,49.5,1421,EQ,49.55,49.7,70177.6,30-JUL-2018,31,NA,NA,NA,NA
nse,2018-07-30,BANARISUG,INE459A01010,1450,1450,1427,1440,423,EQ,1440,1434,608819.95,30-JUL-2018,40,NA,NA,NA,NA
nse,2018-07-30,BANCOINDIA,INE213C01025,206.75,208.2,205.55,206.95,24037,EQ,207,204.9,4973453.05,30-JUL-2018,475,NA,NA,NA,NA
nse,2018-07-30,BANDHANBNK,INE545U01014,690.4,707.95,685.95,690,769600,EQ,688.15,687.05,533683961.8,30-JUL-2018,26616,NA,NA,NA,NA
nse,2018-07-30,BANG,INE863I01016,53,54.5,52.75,53.4,22080,EQ,53.15,52.9,1181666.75,30-JUL-2018,202,NA,NA,NA,NA
nse,2018-07-30,BANKBARODA,INE028A01039,149,153.3,144.65,152.05,69716569,EQ,152.15,137.85,10442524942.55,30-JUL-2018,290113,NA,NA,NA,NA
nse,2018-07-30,BANKBEES,INF732E01078,2818.5,2841.4,2807.49,2839.96,37030,EQ,2839.7,2808.01,104831895.04,30-JUL-2018,198,NA,NA,NA,NA
nse,2018-07-30,BANKINDIA,INE084A01016,99,104.15,98.85,103.25,15015297,EQ,103.15,97.8,1531893828.35,30-JUL-2018,49413,NA,NA,NA,NA
nse,2018-07-30,BANSAL,INE668X01018,119.8,119.8,113,115.65,55000,SM,115.9,113.45,6361250,30-JUL-2018,28,NA,NA,NA,NA
nse,2018-07-30,BANSWRAS,INE629D01012,86,87.35,84.1,85.3,1206,EQ,85.55,86.05,103175.05,30-JUL-2018,48,NA,NA,NA,NA
nse,2018-07-30,BARTRONICS,INE855F01034,9.1,9.5,8.95,9.4,19786,EQ,9.5,9.05,183378.65,30-JUL-2018,72,NA,NA,NA,NA
nse,2018-07-30,BASF,INE373A01013,1809,1840,1746.15,1757.35,9397,EQ,1755,1798.1,16843811.25,30-JUL-2018,1385,NA,NA,NA,NA
nse,2018-07-30,BASML,INE186H01014,218.7,222,217,221.95,2361,EQ,221.95,218.95,516413.05,30-JUL-2018,10,NA,NA,NA,NA
nse,2018-07-30,BATAINDIA,INE176A01028,915,925,906,918.25,550530,EQ,916.45,916.3,504685674.6,30-JUL-2018,13869,NA,NA,NA,NA
nse,2018-07-30,BAYERCROP,INE462A01022,4498.95,4525,4470,4488.25,8218,EQ,4500,4498.75,36838307.35,30-JUL-2018,2120,NA,NA,NA,NA
nse,2018-07-30,BBL,INE464A01028,1210.1,1236.4,1188.9,1194.4,17001,EQ,1219.9,1198.35,20446593.2,30-JUL-2018,716,NA,NA,NA,NA
nse,2018-07-30,BBTC,INE050A01025,1537.85,1578,1514.45,1555.3,191521,EQ,1555,1528.2,297636922.65,30-JUL-2018,7386,NA,NA,NA,NA
nse,2018-07-30,BDL,INE171Z01018,342.1,384.55,342.1,375.7,95982,EQ,373.9,342.35,34952136.3,30-JUL-2018,3577,NA,NA,NA,NA
nse,2018-07-30,BEARDSELL,INE520H01022,40.95,41,38.6,40.45,1289,EQ,40.45,40.4,49931.15,30-JUL-2018,16,NA,NA,NA,NA
nse,2018-07-30,BEDMUTHA,INE844K01012,19,20.1,18.75,20,12463,EQ,19.6,19.15,244709.95,30-JUL-2018,59,NA,NA,NA,NA
nse,2018-07-30,BEL,INE263A01024,103,108.8,102.65,107.8,14056081,EQ,108,102.5,1502093916.8,30-JUL-2018,71497,NA,NA,NA,NA
nse,2018-07-30,BEML,INE258A01016,826.95,905.4,826,897.1,4816769,EQ,900.65,820.6,4238993422.25,30-JUL-2018,118257,NA,NA,NA,NA
nse,2018-07-30,BEPL,INE922A01025,131.9,137.4,130,137.4,818209,EQ,137.4,130.9,110328850.4,30-JUL-2018,5800,NA,NA,NA,NA
nse,2018-07-30,BERGEPAINT,INE463A01038,319,324.35,312.15,313.35,1326897,EQ,312.6,318.9,423277468.55,30-JUL-2018,42783,NA,NA,NA,NA
nse,2018-07-30,BFINVEST,INE878K01010,235.9,241,233,234.55,107121,EQ,235,235.1,25412964.6,30-JUL-2018,2201,NA,NA,NA,NA
nse,2018-07-30,BFUTILITIE,INE243D01012,302.5,309.7,299,305.85,368065,EQ,305.25,301.2,112076236.8,30-JUL-2018,8893,NA,NA,NA,NA
nse,2018-07-30,BGLOBAL,INE224M01013,2.25,2.35,2.25,2.35,246,BE,2.35,2.25,574.9,30-JUL-2018,6,NA,NA,NA,NA
nse,2018-07-30,BGRENERGY,INE661I01014,87.85,94.5,87.85,92.55,221854,EQ,92.6,87.55,20336477.7,30-JUL-2018,3052,NA,NA,NA,NA
nse,2018-07-30,BHAGERIA,INE354C01027,309,312,308,308.8,7571,EQ,309,308.5,2344061.1,30-JUL-2018,231,NA,NA,NA,NA
nse,2018-07-30,BHAGYANGR,INE458B01036,37.25,39.9,37.25,39.25,12496,BE,39.5,38.5,486465.7,30-JUL-2018,98,NA,NA,NA,NA
nse,2018-07-30,BHAGYAPROP,INE363W01018,22.7,24.45,22.7,23.1,532,EQ,23.1,23.85,12291.15,30-JUL-2018,7,NA,NA,NA,NA
nse,2018-07-30,BHANDARI,INE474E01029,2.2,2.2,2.15,2.15,152162,EQ,2.2,2.15,330003.95,30-JUL-2018,103,NA,NA,NA,NA
nse,2018-07-30,BHARATFIN,INE180K01011,1205,1217.1,1190.8,1198.95,635267,EQ,1200,1205.75,762948822.7,30-JUL-2018,22070,NA,NA,NA,NA
nse,2018-07-30,BHARATFORG,INE465A01025,630.75,636.4,617.7,626.85,712198,EQ,629.8,630.75,444310564.25,30-JUL-2018,18748,NA,NA,NA,NA
nse,2018-07-30,BHARATGEAR,INE561C01019,163.45,167.8,163.05,166.2,12590,EQ,166,162.6,2079092.3,30-JUL-2018,376,NA,NA,NA,NA
nse,2018-07-30,BHARATIDIL,INE673G01013,3.2,3.35,3.2,3.3,1871,BZ,3.3,3.35,6026.8,30-JUL-2018,24,NA,NA,NA,NA
nse,2018-07-30,BHARATRAS,INE838B01013,6949.95,7470,6800,7345.8,4548,EQ,7470,6882.05,32789335.05,30-JUL-2018,991,NA,NA,NA,NA
nse,2018-07-30,BHARATWIRE,INE316L01019,96.1,101,96,97.45,10754,EQ,98,97.05,1060959.3,30-JUL-2018,406,NA,NA,NA,NA
nse,2018-07-30,BHARTIARTL,INE397D01024,359,388.9,355.3,383.25,6737958,EQ,385.4,364.7,2522138159.25,30-JUL-2018,65428,NA,NA,NA,NA
nse,2018-07-30,BHEL,INE257A01026,71.4,73.6,71.25,73.3,9169279,EQ,73.3,71.15,668362914.65,30-JUL-2018,30274,NA,NA,NA,NA
nse,2018-07-30,BHUSANSTL,INE824B01021,24.5,25,24.05,25,1461677,EQ,25,23.85,36209432.9,30-JUL-2018,2732,NA,NA,NA,NA
nse,2018-07-30,BIGBLOC,INE412U01017,89,90,88,88.2,15646,EQ,89.35,88.35,1393663.3,30-JUL-2018,225,NA,NA,NA,NA
nse,2018-07-30,BIL,INE828A01016,450,478,441.25,473.2,26106,EQ,473,455.6,12277074.9,30-JUL-2018,491,NA,NA,NA,NA
nse,2018-07-30,BILENERGY,INE607L01029,0.5,0.55,0.5,0.5,31427,BE,0.5,0.5,16066.55,30-JUL-2018,47,NA,NA,NA,NA
nse,2018-07-30,BILPOWER,INE952D01018,0.55,0.65,0.55,0.65,1102,BE,0.65,0.6,707.3,30-JUL-2018,6,NA,NA,NA,NA
nse,2018-07-30,BINANIIND,INE071A01013,83.4,84.4,82.2,83.5,26027,EQ,83.2,83.2,2179884,30-JUL-2018,271,NA,NA,NA,NA
nse,2018-07-30,BINDALAGRO,INE143A01010,22.3,23.3,22.25,23.05,47860,EQ,23,22.05,1095270.8,30-JUL-2018,299,NA,NA,NA,NA
nse,2018-07-30,BIOCON,INE376G01013,590.55,590.55,577.2,582.75,2367546,EQ,583,586.2,1379406829.6,30-JUL-2018,31867,NA,NA,NA,NA
nse,2018-07-30,BIOFILCHEM,INE829A01014,11.3,12,11.05,12,1036,BE,12,11.5,11857.55,30-JUL-2018,11,NA,NA,NA,NA
nse,2018-07-30,BIRLACABLE,INE800A01015,90,91,87.05,89.75,7537,EQ,90,90.3,674827.35,30-JUL-2018,108,NA,NA,NA,NA
nse,2018-07-30,BIRLACORPN,INE340A01012,779.9,793.9,775.6,782,60185,EQ,783,773.05,47254934.9,30-JUL-2018,2635,NA,NA,NA,NA
nse,2018-07-30,BIRLAMONEY,INE865C01022,56.3,59,55.6,57.75,87284,EQ,57.8,56.4,5019992.6,30-JUL-2018,689,NA,NA,NA,NA
nse,2018-07-30,BKMINDST,INE831Q01016,20.5,20.5,18.15,18.85,9218,EQ,18.85,18.6,175059.25,30-JUL-2018,71,NA,NA,NA,NA
nse,2018-07-30,BLBLIMITED,INE791A01024,6.45,6.75,6.45,6.45,5764,EQ,6.45,6.75,37283.65,30-JUL-2018,21,NA,NA,NA,NA
nse,2018-07-30,BLISSGVS,INE416D01022,175.8,179.95,173.65,174.9,119012,EQ,174,173.6,20953255.65,30-JUL-2018,898,NA,NA,NA,NA
nse,2018-07-30,BLKASHYAP,INE350H01032,32.45,33.25,32.25,32.45,142650,EQ,32.8,32.5,4640362.35,30-JUL-2018,806,NA,NA,NA,NA
nse,2018-07-30,BLS,INE153T01027,170.45,176.25,170.45,175.1,74343,EQ,175.7,169.9,12927761,30-JUL-2018,1001,NA,NA,NA,NA
nse,2018-07-30,BLUEBLENDS,INE113O01014,7.9,8,7.35,8,99145,EQ,8,7.65,785531.4,30-JUL-2018,153,NA,NA,NA,NA
nse,2018-07-30,BLUEDART,INE233B01017,3755.85,3831,3720.05,3822.7,3235,EQ,3821.75,3748.05,12243166.65,30-JUL-2018,885,NA,NA,NA,NA
nse,2018-07-30,BLUEDART,INE233B08095,10.22,10.22,10.22,10.22,2500,N2,10.22,10.21,25550,30-JUL-2018,1,NA,NA,NA,NA
nse,2018-07-30,BLUESTARCO,INE472A01039,685,686,667.15,671.55,16099,EQ,671.5,684.35,10923935.5,30-JUL-2018,1484,NA,NA,NA,NA
nse,2018-07-30,BODALCHEM,INE338D01028,127.3,131.4,126.6,129.3,207017,EQ,129.8,128.05,26827209.8,30-JUL-2018,2758,NA,NA,NA,NA
nse,2018-07-30,BOMDYEING,INE032A01023,241,253.95,237.1,253.6,444371,BE,253.95,241.9,110453938.75,30-JUL-2018,3103,NA,NA,NA,NA
nse,2018-07-30,BOROSIL,INE666D01022,1141,1199,1138.25,1182.3,82064,EQ,1180,1140.45,95989268.75,30-JUL-2018,4030,NA,NA,NA,NA
nse,2018-07-30,BOSCHLTD,INE323A01026,18614.05,18730,18473.75,18609.75,9607,EQ,18600,18638.55,178951051.85,30-JUL-2018,4098,NA,NA,NA,NA
nse,2018-07-30,BPCL,INE029A01011,399,407.5,392.7,395.75,4155413,EQ,395.55,397.2,1657247739.75,30-JUL-2018,51319,NA,NA,NA,NA
nse,2018-07-30,BPL,INE110A01019,57.2,58.5,56.55,57.1,209501,EQ,56.65,57.25,12040303.25,30-JUL-2018,1655,NA,NA,NA,NA
nse,2018-07-30,BRFL,INE589G01011,20.45,21.45,20,20.25,123291,BE,21.05,20.45,2514585.7,30-JUL-2018,405,NA,NA,NA,NA
nse,2018-07-30,BRIGADE,INE791I01019,189.85,190.05,185.5,187.7,22235,EQ,186.2,186.15,4164343.45,30-JUL-2018,549,NA,NA,NA,NA
nse,2018-07-30,BRIGHT,INE684Z01010,60.8,60.85,58.75,59.4,384000,SM,58.75,58.4,22894050,30-JUL-2018,100,NA,NA,NA,NA
nse,2018-07-30,BRITANNIA,INE216A01022,6425,6425,6205.65,6331.45,193623,EQ,6345.05,6385.2,1215294432,30-JUL-2018,19385,NA,NA,NA,NA
nse,2018-07-30,BRNL,INE727S01012,168,168.5,166.05,168,1666,EQ,168,167.95,278966.95,30-JUL-2018,106,NA,NA,NA,NA
nse,2018-07-30,BROOKS,INE650L01011,83,84.75,80.35,81.65,66271,EQ,81.55,83.3,5469010.3,30-JUL-2018,918,NA,NA,NA,NA
nse,2018-07-30,BSE,INE118H01025,803,808.9,788,798.15,86838,EQ,798,803.8,69136933.85,30-JUL-2018,5517,NA,NA,NA,NA
nse,2018-07-30,BSELINFRA,INE395A01016,2.9,2.95,2.85,2.85,20806,EQ,2.85,2.9,60364.05,30-JUL-2018,31,NA,NA,NA,NA
nse,2018-07-30,BSHSL,INE032Z01012,128,128,125,125,4000,SM,125,121.5,506e3,30-JUL-2018,2,NA,NA,NA,NA
nse,2018-07-30,BSL,INE594B01012,61.35,62,56.35,60.35,87392,EQ,60,61.8,5171022.8,30-JUL-2018,1127,NA,NA,NA,NA
nse,2018-07-30,BSLGOLDETF,INF209K01HT2,2810,2810,2771,2795,10,EQ,2795,2761,27947,30-JUL-2018,6,NA,NA,NA,NA
nse,2018-07-30,BSLIMITED,INE043K01029,0.35,0.4,0.35,0.4,173287,BZ,0.4,0.4,63468.7,30-JUL-2018,126,NA,NA,NA,NA
nse,2018-07-30,BSLNIFTY,INF209K01IR4,112,115,111.45,113.41,362,EQ,112.25,112,40760.87,30-JUL-2018,15,NA,NA,NA,NA
nse,2018-07-30,BURNPUR,INE817H01014,4.85,5,4.85,5,94953,EQ,5,4.8,473689.2,30-JUL-2018,122,NA,NA,NA,NA
nse,2018-07-30,BUTTERFLY,INE295F01017,305,323.85,301,322.45,2849,BE,323.25,312.05,908214.85,30-JUL-2018,76,NA,NA,NA,NA
nse,2018-07-30,BVCL,INE139I01011,17.6,18.2,17.6,18.2,1025,BE,18.2,17.35,18415,30-JUL-2018,10,NA,NA,NA,NA
nse,2018-07-30,BYKE,INE319B01014,121.65,124.85,116.9,118.85,146157,EQ,119,120.85,17417856.65,30-JUL-2018,1877,NA,NA,NA,NA
nse,2018-07-30,CADILAHC,INE010B01027,375,383.8,370.5,382.6,1361702,EQ,383.1,373.55,516688264.55,30-JUL-2018,28176,NA,NA,NA,NA
nse,2018-07-30,CADSYS,INE090Y01013,60.75,60.9,60.75,60.9,4000,SM,60.9,58,243300,30-JUL-2018,2,NA,NA,NA,NA
nse,2018-07-30,CALSOFT,INE526B01014,27.5,28.7,26.7,28.7,35893,BE,28.7,27.35,1009439.3,30-JUL-2018,149,NA,NA,NA,NA
nse,2018-07-30,CAMLINFINE,INE052I01032,86.4,89.65,82.8,88.6,428304,EQ,88,86.65,37065499.2,30-JUL-2018,6475,NA,NA,NA,NA
nse,2018-07-30,CANBK,INE476A01014,280,292.6,280,289.35,8368514,EQ,287.95,279.25,2406672694.95,30-JUL-2018,60315,NA,NA,NA,NA
nse,2018-07-30,CANDC,INE874H01015,28.95,30.35,28.5,30.35,242376,EQ,30.35,28.95,7333118.5,30-JUL-2018,397,NA,NA,NA,NA
nse,2018-07-30,CANFINHOME,INE477A01020,369.5,377,355.5,363.65,1940010,EQ,365.5,369.15,715173323.35,30-JUL-2018,30509,NA,NA,NA,NA
nse,2018-07-30,CANTABIL,INE068L01016,117.8,118.95,114.2,115.05,18865,EQ,114.2,114.45,2178885.4,30-JUL-2018,251,NA,NA,NA,NA
nse,2018-07-30,CAPACITE,INE264T01014,261,267.75,254.05,259.25,76955,EQ,258.7,262.6,20084784.1,30-JUL-2018,1910,NA,NA,NA,NA
nse,2018-07-30,CAPF,INE688I01017,532.5,566.75,532.25,558.65,1463654,EQ,558.5,532.25,811467031.95,30-JUL-2018,24056,NA,NA,NA,NA
nse,2018-07-30,CAPLIPOINT,INE475E01026,448,448,429.4,432.6,16848,EQ,432,429.4,7385506.2,30-JUL-2018,785,NA,NA,NA,NA
nse,2018-07-30,CAPTRUST,INE707C01018,399,413.5,399,405.65,1281,EQ,406,399.5,518402.5,30-JUL-2018,77,NA,NA,NA,NA
nse,2018-07-30,CARBORUNIV,INE120A01034,355.1,373.55,355.1,370,89033,EQ,370.1,358.4,32793008.7,30-JUL-2018,2218,NA,NA,NA,NA
nse,2018-07-30,CAREERP,INE521J01018,93,98.9,91.45,96.85,12131,EQ,98,93.35,1162902.25,30-JUL-2018,633,NA,NA,NA,NA
nse,2018-07-30,CARERATING,INE752H01013,1280.55,1290,1265.1,1269.5,28937,EQ,1265.1,1280.55,36793335.55,30-JUL-2018,2467,NA,NA,NA,NA
nse,2018-07-30,CASTEXTECH,INE068D01021,1.9,1.9,1.9,1.9,35749,EQ,1.9,1.85,67923.1,30-JUL-2018,31,NA,NA,NA,NA
nse,2018-07-30,CASTROLIND,INE172A01027,174.35,174.6,170.1,172,1777883,EQ,172.3,174.2,305626207.6,30-JUL-2018,14982,NA,NA,NA,NA
nse,2018-07-30,CCCL,INE429I01024,2.9,3.1,2.8,2.9,101713,EQ,2.9,2.95,300835.15,30-JUL-2018,116,NA,NA,NA,NA
nse,2018-07-30,CCHHL,INE652F01027,9,9.35,8.55,8.7,119581,EQ,8.7,8.95,1062741.3,30-JUL-2018,212,NA,NA,NA,NA
nse,2018-07-30,CCL,INE421D01022,267,272.25,267,268.95,74426,EQ,268.7,267.65,20102351.35,30-JUL-2018,7490,NA,NA,NA,NA
nse,2018-07-30,CDSL,INE736A01011,268.55,272.25,265.8,266.75,455525,EQ,266.55,272.75,122144052.9,30-JUL-2018,6423,NA,NA,NA,NA
nse,2018-07-30,CEATLTD,INE482A01020,1393,1404,1374,1385.3,547838,EQ,1384,1391.85,760342049.4,30-JUL-2018,17800,NA,NA,NA,NA
nse,2018-07-30,CEBBCO,INE209L01016,13.75,14.15,13.45,13.8,15866,EQ,13.5,13.25,217523.9,30-JUL-2018,88,NA,NA,NA,NA
nse,2018-07-30,CELEBRITY,INE185H01016,13.55,13.6,12.55,13.25,71709,EQ,13.2,12.75,959463.25,30-JUL-2018,229,NA,NA,NA,NA
nse,2018-07-30,CELESTIAL,INE221I01017,13.5,13.5,12.8,13.05,51746,EQ,13,13.2,677605.6,30-JUL-2018,209,NA,NA,NA,NA
nse,2018-07-30,CENTENKA,INE485A01015,276,281.9,274.3,276.95,57722,EQ,279,277.25,16038437.9,30-JUL-2018,1036,NA,NA,NA,NA
nse,2018-07-30,CENTEXT,INE281A01026,6.5,6.5,5.85,6,140159,EQ,6,5.85,852594.85,30-JUL-2018,221,NA,NA,NA,NA
nse,2018-07-30,CENTRALBK,INE483A01010,71.45,76.55,71.45,72.55,8454968,EQ,72.2,71.45,624754191.75,30-JUL-2018,16774,NA,NA,NA,NA
nse,2018-07-30,CENTRUM,INE660C01027,53.4,57,53,56.3,338767,EQ,56.7,53.35,18734489.35,30-JUL-2018,1657,NA,NA,NA,NA
nse,2018-07-30,CENTUM,INE320B01020,395,414.8,388.2,399.6,1282,EQ,399.15,400.2,514554.35,30-JUL-2018,80,NA,NA,NA,NA
nse,2018-07-30,CENTURYPLY,INE348B01021,251,253.5,248.8,249.9,143871,EQ,249.4,249.6,36126719.7,30-JUL-2018,5083,NA,NA,NA,NA
nse,2018-07-30,CENTURYTEX,INE055A01016,941,958.6,926.3,937.3,1637534,EQ,936.8,941.95,1540813882.7,30-JUL-2018,42004,NA,NA,NA,NA
nse,2018-07-30,CERA,INE739E01017,2711,2754,2686.05,2732.85,6559,EQ,2752,2689.75,17837629.1,30-JUL-2018,1021,NA,NA,NA,NA
nse,2018-07-30,CEREBRAINT,INE345B01019,66.95,70.45,66.95,69.1,1049166,EQ,69.1,67.1,72565892,30-JUL-2018,2082,NA,NA,NA,NA
nse,2018-07-30,CES1RPG,INF579M01AC5,9.15,9.24,9.15,9.2,28100,MF,9.2,9.15,258414,30-JUL-2018,7,NA,NA,NA,NA
nse,2018-07-30,CESC,INE486A01013,956,959.45,937.5,947.3,333185,EQ,943.95,951.7,315566854.4,30-JUL-2018,12269,NA,NA,NA,NA
nse,2018-07-30,CGCL,INE180C01026,78.15,85.85,77.2,83.55,50977,EQ,82.8,78.2,4191206.3,30-JUL-2018,395,NA,NA,NA,NA
nse,2018-07-30,CGPOWER,INE067A01029,63.8,64.7,63.35,63.85,6202043,EQ,63.65,63.3,396303653.4,30-JUL-2018,16428,NA,NA,NA,NA
nse,2018-07-30,CHAMBLFERT,INE085A01013,151,151.2,147.5,148.55,242911,EQ,148.3,150.85,36177376.25,30-JUL-2018,4900,NA,NA,NA,NA
nse,2018-07-30,CHEMFAB,INE783X01023,200.6,200.6,186.05,188.95,4525,EQ,190,192.45,863559.65,30-JUL-2018,91,NA,NA,NA,NA
nse,2018-07-30,CHENNPETRO,INE178A01016,300,323.5,300,316.6,2509071,EQ,317,299.1,789963678.8,30-JUL-2018,35789,NA,NA,NA,NA
nse,2018-07-30,CHOLAFIN,INE121A01016,1468,1473,1431.5,1439.55,343931,EQ,1438.05,1463.35,497599217.15,30-JUL-2018,15998,NA,NA,NA,NA
nse,2018-07-30,CHROMATIC,INE662C01015,1.15,1.2,1.1,1.15,90273,EQ,1.15,1.15,103575.55,30-JUL-2018,62,NA,NA,NA,NA
nse,2018-07-30,CIGNITITEC,INE675C01017,468,479.45,462.05,478.4,153613,EQ,477,461.05,72708095.75,30-JUL-2018,2074,NA,NA,NA,NA
nse,2018-07-30,CIMMCO,INE184C01028,64.95,70.4,63.8,68.65,59382,EQ,67.65,64.1,4009852.35,30-JUL-2018,890,NA,NA,NA,NA
nse,2018-07-30,CINELINE,INE704H01022,46.15,49.5,46.15,48.55,10699,EQ,48.95,47.5,516829.95,30-JUL-2018,263,NA,NA,NA,NA
nse,2018-07-30,CINEVISTA,INE039B01026,9.3,9.3,8.6,8.6,17408,EQ,8.6,8.9,152613.55,30-JUL-2018,52,NA,NA,NA,NA
nse,2018-07-30,CIPLA,INE059A01026,633,636.25,628,634.3,990056,EQ,635,636.2,626129443.05,30-JUL-2018,25181,NA,NA,NA,NA
nse,2018-07-30,CLEDUCATE,INE201M01011,167.45,170.9,165,169.8,1391,EQ,168,165.8,232976.6,30-JUL-2018,128,NA,NA,NA,NA
nse,2018-07-30,CLNINDIA,INE492A01029,409.2,414.75,404.1,406.45,8430,EQ,410,405.25,3457808.3,30-JUL-2018,390,NA,NA,NA,NA
nse,2018-07-30,CMICABLES,INE981B01011,215.45,216.5,208.4,213.6,10974,EQ,214.65,216.4,2332877.3,30-JUL-2018,439,NA,NA,NA,NA
nse,2018-07-30,CMMIPL,INE289S01013,32.1,32.1,32.1,32.1,12000,SM,32.1,30.6,385200,30-JUL-2018,4,NA,NA,NA,NA
nse,2018-07-30,CNOVAPETRO,INE672K01025,23,27.9,23,27.9,9029,EQ,27.9,23.25,237710.5,30-JUL-2018,80,NA,NA,NA,NA
nse,2018-07-30,COALINDIA,INE522F01014,262.9,266.6,261.4,262.5,2942350,EQ,262.8,262.15,773463173.3,30-JUL-2018,36084,NA,NA,NA,NA
nse,2018-07-30,COCHINSHIP,INE704P01017,442.3,453,442,444.1,82446,EQ,443,444.4,36781729.85,30-JUL-2018,2846,NA,NA,NA,NA
nse,2018-07-30,COFFEEDAY,INE335K01011,263.8,265.8,260.1,262.05,64886,EQ,260.8,260.05,17070727.4,30-JUL-2018,2926,NA,NA,NA,NA
nse,2018-07-30,COLPAL,INE259A01022,1103.4,1133,1100.75,1123.05,267292,EQ,1125.45,1102.5,299900827.45,30-JUL-2018,14365,NA,NA,NA,NA
nse,2018-07-30,COMPINFO,INE070C01037,33,33.75,32,33.5,21696,EQ,33.5,33.25,718074.1,30-JUL-2018,94,NA,NA,NA,NA
nse,2018-07-30,COMPUSOFT,INE453B01029,11.55,11.7,11.3,11.45,67137,EQ,11.45,11.75,771363.35,30-JUL-2018,120,NA,NA,NA,NA
nse,2018-07-30,CONCOR,INE111A01025,654.95,668,642.25,661.15,554000,EQ,661.55,650.45,364946540.5,30-JUL-2018,19363,NA,NA,NA,NA
nse,2018-07-30,CONSOFINVT,INE025A01027,53,53.75,51.2,53.5,3750,EQ,53.5,54,198626.1,30-JUL-2018,31,NA,NA,NA,NA
nse,2018-07-30,CONTROLPR,INE663B01015,408,410,401.5,405.4,16578,EQ,404.95,407.9,6715010.9,30-JUL-2018,1588,NA,NA,NA,NA
nse,2018-07-30,CORALFINAC,INE558D01021,20.7,21,20.1,20.4,25297,EQ,20.3,20.95,515676.15,30-JUL-2018,116,NA,NA,NA,NA
nse,2018-07-30,CORDSCABLE,INE792I01017,73.6,74.4,70.6,72.35,24970,EQ,73.35,71.45,1820065.85,30-JUL-2018,433,NA,NA,NA,NA
nse,2018-07-30,COROMANDEL,INE169A01031,415.9,434.35,415.05,429.25,465140,EQ,428.4,408.85,197221858.05,30-JUL-2018,13999,NA,NA,NA,NA
nse,2018-07-30,CORPBANK,INE112A01023,27.6,28.75,27.6,28.5,551048,EQ,28.35,27.55,15658356.7,30-JUL-2018,2349,NA,NA,NA,NA
nse,2018-07-30,COSMOFILMS,INE757A01017,239.8,244,235.85,242.85,23844,EQ,244,239.85,5739005.75,30-JUL-2018,684,NA,NA,NA,NA
nse,2018-07-30,COUNCODOS,INE695B01025,2.3,2.3,2.15,2.3,9533,EQ,2.3,2.2,21331.85,30-JUL-2018,19,NA,NA,NA,NA
nse,2018-07-30,COX&KINGS,INE008I01026,210,212,208.4,210.9,64098,EQ,210.25,209.75,13475128.25,30-JUL-2018,1696,NA,NA,NA,NA
nse,2018-07-30,CPSEETF,INF457M01133,26.57,27.15,26.52,26.92,2649803,EQ,26.95,26.61,71545950.03,30-JUL-2018,1087,NA,NA,NA,NA
nse,2018-07-30,CREST,INE559D01011,158.15,162.5,155.35,156.3,4451,EQ,155.35,158.8,704747.05,30-JUL-2018,109,NA,NA,NA,NA
nse,2018-07-30,CRISIL,INE007A01025,1819.95,1819.95,1780,1786.7,10161,EQ,1782,1800.5,18310491.1,30-JUL-2018,902,NA,NA,NA,NA
nse,2018-07-30,CROMPTON,INE299U01018,244.95,245.9,238.35,239.35,225741,EQ,239.25,244.95,54428754.85,30-JUL-2018,6547,NA,NA,NA,NA
