SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,date,exchange
504058,NIPPOBATRY,B,Q,743.8,760,743.8,760,760,731.3,16,145,108652,NA,2018-07-25,bse
504067,ZENSAR TECH.,B,Q,1228.5,1230.9,1210.5,1219.6,1220,1230.95,77,303,370835,NA,2018-07-25,bse
504076,JYOTI LTD.,X,Q,34.8,36,33.2,35.2,36,34.8,13,1538,53308,NA,2018-07-25,bse
504084,KAYCEE IND,X,Q,4627.7,5114.8,4627.7,4627.7,4627.7,4871.25,108,913,4344445,NA,2018-07-25,bse
504092,INDOKEM LTD.,X,Q,13.6,15,13.59,13.61,14.5,14.8,16,6829,96440,NA,2018-07-25,bse
504093,PANA ENERG,X,Q,280.1,284,279,279,279,285.8,46,1577,443314,NA,2018-07-25,bse
504112,NELCO LTD.,B,Q,244,257,242.5,245.15,245.15,252.9,707,36493,9039359,NA,2018-07-25,bse
504132,PERM MAGNETS,X,Q,103,107.7,100,106.1,105.8,103.5,53,6430,677346,NA,2018-07-25,bse
504176,HIGH ENERGY,X,Q,343.95,350,330,344.6,344.6,325,33,844,288899,NA,2018-07-25,bse
504212,UNIV.CABLE,B,Q,140.65,141.45,139.25,139.9,141.45,140.25,13,651,91261,NA,2018-07-25,bse
504240,DELTON CABLE,X,Q,23.3,23.3,21.5,21.85,21.85,22.2,8,468,10872,NA,2018-07-25,bse
504258,LAKSHMI ELEC,X,Q,640.25,648,635,639.1,639.1,638.7,78,1413,906995,NA,2018-07-25,bse
504340,CONFINT,XT,Q,2.01,2.01,2.01,2.01,2.01,2.05,8,1010,2030,NA,2018-07-25,bse
504341,RELTD,X,Q,19.8,19.8,19.8,19.8,19.8,20,1,20,396,NA,2018-07-25,bse
504356,MULTI-PURPOS,XT,Q,10,10,10,10,10,10.19,1,100,1e3,NA,2018-07-25,bse
504369,GRANDMA TRAD,XT,Q,3.11,3.11,3.11,3.11,3.11,3.17,1,1,3,NA,2018-07-25,bse
504392,KRISHNA VEN,XT,Q,16.5,16.5,16.5,16.5,16.5,16.8,1,7,115,NA,2018-07-25,bse
504605,UNI ABEX,X,Q,445,482.85,440.05,451.1,451.1,459.9,9,186,85720,NA,2018-07-25,bse
504614,SARDA ENMIN,B,Q,389,402.35,385.8,393.95,393,385.7,451,27504,10963179,NA,2018-07-25,bse
504646,BHAGWATI AUT,X,Q,116,121.05,115.95,121,121,123,7,332,39742,NA,2018-07-25,bse
504701,GONTER PEIP,XT,Q,4.09,4.09,4.09,4.09,4.09,4.3,1,2,8,NA,2018-07-25,bse
504741,IND.HUME PIP,B,Q,273.65,280.6,273.05,277.2,277.5,273.45,91,3105,863616,NA,2018-07-25,bse
504786,INVEST &PREC,X,Q,375,375,346,360,360,352.85,37,3830,1376561,NA,2018-07-25,bse
504840,KAIRA CAN CO,X,Q,1290,1305,1290,1305,1305,1248,2,3,3885,NA,2018-07-25,bse
504879,ORIENT ABRAS,B,Q,29.95,30.45,29.65,29.85,29.75,30.3,37,7473,224968,NA,2018-07-25,bse
504918,SANDUR MANG.,B,Q,843,934,843,901.85,904.95,851.55,498,8008,7237958,NA,2018-07-25,bse
504959,STOVAC IND.,X,Q,2319.9,2319.9,2245.1,2267.1,2248,2268.75,81,653,1491695,NA,2018-07-25,bse
504961,TATA YODOGAW,X,Q,46.6,46.6,43,44.9,44.9,44.35,12,655,28741,NA,2018-07-25,bse
504966,TINPLATE,B,Q,164,164.9,156,159.1,158.6,160.65,1021,68073,10992533,NA,2018-07-25,bse
504973,TIFHL,A,Q,628,628.9,605.75,609.4,607.6,624.95,183,739,454673,NA,2018-07-25,bse
504988,WELCAST,X,Q,693,693,692.9,692.9,692.9,636,2,6,4157,NA,2018-07-25,bse
505010,AUTO AXLES,B,Q,1231.05,1238,1206.75,1225.15,1216,1240.05,105,309,377766,NA,2018-07-25,bse
505029,ATLAS CYCLES,T,Q,120.1,127.9,120.1,126.65,127.9,124.8,20,910,114950,NA,2018-07-25,bse
505036,AUTO COR.GOA,X,Q,860.05,860.05,855,859.85,860,865,10,106,91088,NA,2018-07-25,bse
505075,SETCO AUTO,B,Q,49.8,49.8,47.35,47.7,47.7,48.45,833,34433,1661065,NA,2018-07-25,bse
505141,SCOOTERS IND,T,Q,38,39,36.7,38,38,38.05,21,3565,132587,NA,2018-07-25,bse
505160,TALBROS AUTO,B,Q,277,282.4,272,277.75,277.75,268.2,107,4502,1243146,NA,2018-07-25,bse
505163,ZF STEERING,B,Q,909,912,900,906.1,909,899.9,68,886,804435,NA,2018-07-25,bse
505192,SMLISUZU,B,Q,788.35,799.9,771.4,780.5,771.4,787.15,112,910,716759,NA,2018-07-25,bse
505196,TIL LTD.,B,Q,300,304.8,292.2,295.9,295.9,299.15,66,1076,323465,NA,2018-07-25,bse
505200,EICHER MOTOR,A,Q,27800,27926.45,27112.3,27346.2,27372,27700.8,401,1010,27859704,NA,2018-07-25,bse
505216,ALFRED HERB,X,Q,845,845,845,845,845,888.8,2,25,21125,NA,2018-07-25,bse
505230,CIMMCO,B,Q,66,66,62.7,63.35,63,67.9,277,6707,429696,NA,2018-07-25,bse
505232,VELJAN,X,Q,1090,1100,1060,1079.15,1080,1109.9,20,161,174565,NA,2018-07-25,bse
505242,DYNAMAT.TECH,B,Q,1600,1638,1600,1625.5,1629.95,1647.2,41,388,622618,NA,2018-07-25,bse
505250,G.G.DANDEKAR,X,Q,78.5,78.5,75,75.05,75,78,23,1935,149390,NA,2018-07-25,bse
505255,GMM PFAUDLER,B,Q,918,935,890,908.7,908.8,917.05,115,1266,1151530,NA,2018-07-25,bse
505283,KIRLOSAR PN,B,Q,820,864.95,815,846.75,845,826.3,210,3238,2728372,NA,2018-07-25,bse
505299,KULK-POWER,X,Q,61.4,61.4,61.2,61.3,61.3,61,4,846,51835,NA,2018-07-25,bse
505324,MANUGRAPH IN,B,Q,35,35.25,35,35.25,35.25,34.15,2,2,70,NA,2018-07-25,bse
505343,MONOTYPE IND,XT,Q,0.39,0.4,0.39,0.4,0.4,0.39,43,71308,28513,NA,2018-07-25,bse
505355,NESCO LTD,B,Q,494,515,492,497.8,492,491.25,694,12805,6472348,NA,2018-07-25,bse
505358,INTEGRA ENG,X,Q,54.3,59.9,54.3,58.5,57.55,55.65,178,33914,1962342,NA,2018-07-25,bse
505368,REVATHI EQU.,B,Q,490,490,490,490,490,460.45,2,20,9800,NA,2018-07-25,bse
505400,TEXINFRA,B,Q,58.25,58.6,57.5,58.15,58.4,59.25,66,7494,436090,NA,2018-07-25,bse
505412,WENDT(INDIA),B,Q,3200,3200,2940,2948.2,2940,3076.5,81,398,1190194,NA,2018-07-25,bse
505509,RESPON IND,B,Q,94.5,96.9,91,92.6,93.9,91.95,181,11351,1058333,NA,2018-07-25,bse
505526,DOLAT INV.,X,Q,25,26.45,24.6,25.8,25.8,25.45,310,162466,4171132,NA,2018-07-25,bse
505533,WESTLIFE DEV,B,Q,359,370,352.05,353.9,353.9,356.5,590,32116,11539278,NA,2018-07-25,bse
505537,ZEE ENTER,A,Q,528,528.85,514.4,521.65,520.35,523.65,998,12545896,6533211053,NA,2018-07-25,bse
505590,SVPGLOB,X,Q,269.95,269.95,259,261.55,260,262.75,49,1224,319874,NA,2018-07-25,bse
505650,SKYL MILLAR,X,Q,3.23,3.23,3.23,3.23,3.23,3.4,1,5000,16150,NA,2018-07-25,bse
505665,ANTIF BEARNG,X,Q,405.35,411,402.05,408.5,411,405,26,980,398469,NA,2018-07-25,bse
505681,BIMETAL BEAR,X,Q,550,550.15,541,549.15,550,550.15,16,772,423637,NA,2018-07-25,bse
505688,BHARAT GEARS,B,Q,153.3,159.3,153.3,157.3,157.3,153.45,28,1298,204464,NA,2018-07-25,bse
505700,ELECON ENG,B,Q,61.2,62.4,58.65,61.5,61.4,58.9,288,20782,1268680,NA,2018-07-25,bse
505710,GRAUER& WEIL,B,Q,45.5,48.75,45.25,47.3,47.3,45.15,417,80451,3788651,NA,2018-07-25,bse
505711,GAJRA BEVEL,XT,Q,2.28,2.28,2.28,2.28,2.28,2.28,2,101,230,NA,2018-07-25,bse
505712,HIMTEK,X,Q,192.45,192.45,184.25,185.25,185.25,192.45,5,331,62739,NA,2018-07-25,bse
505714,GABRIEL(I),B,Q,143,144.5,143,143.65,143.9,142.55,78,3886,558395,NA,2018-07-25,bse
505720,HERC.HOISTS,B,Q,119,122,115.5,120.95,120.95,117.55,107,4858,586342,NA,2018-07-25,bse
505726,IFB IND.LTD.,B,Q,1140,1145,1126.75,1127.5,1132.45,1148.45,67,392,444247,NA,2018-07-25,bse
505729,SINGER INDIA,X,Q,47.75,47.85,45.5,46.05,46.05,46.8,183,27733,1290736,NA,2018-07-25,bse
505737,INTER.COMBUS,X,Q,314,347.9,314,333.65,333.65,309.1,60,1134,369750,NA,2018-07-25,bse
505744,FED MOG GOE,B,Q,425.65,435.1,425,427.15,428,426.6,21,580,247153,NA,2018-07-25,bse
505750,JOSTS ENG.,X,Q,915.1,925.05,901.5,917.75,901.5,940,13,106,97284,XD,2018-07-25,bse
505790,SCHAEFFLER,B,Q,5412.65,5412.65,5301.15,5306.5,5301.15,5353.8,62,357,1917437,NA,2018-07-25,bse
505800,RANE HOLDIN,B,Q,1929,1937,1890,1901.75,1909.95,1927.2,40,170,325571,XD,2018-07-25,bse
505827,SNL BEARINGS,X,Q,397.95,398,390.2,390.3,390.3,393.7,15,774,307738,NA,2018-07-25,bse
505840,JAIPAN INDUS,XT,Q,29,29,26.7,29,29,27.9,15,1040,28994,NA,2018-07-25,bse
505850,MANCREDIT,X,Q,5.04,5.25,4.95,5.01,5,4.98,83,266513,1352169,NA,2018-07-25,bse
505854,TRF LTD.,B,Q,201.3,209,201.3,204.1,204.1,201.85,454,19380,3955346,NA,2018-07-25,bse
505872,WPIL LTD.,X,Q,613.65,650,606.1,638.55,640,605.4,601,17105,10893150,NA,2018-07-25,bse
505890,KENNAMETAL,B,Q,748,752.5,743,747.4,745,748,303,3410,2554106,NA,2018-07-25,bse
505893,HIND.HARDY,X,Q,133,140.95,129.1,140.95,140.95,140.5,3,3,403,NA,2018-07-25,bse
505978,TRITON VALVE,X,Q,1449,1470,1443,1469.3,1470,1453.7,25,177,258550,NA,2018-07-25,bse
506022,PRAKASH IND.,B,Q,127.1,129,125.65,129,129,122.9,952,123995,15856834,NA,2018-07-25,bse
506027,BHORUKA ALU.,X,Q,0.55,0.55,0.55,0.55,0.55,0.55,3,2002,1101,NA,2018-07-25,bse
506074,ARSHIYA,B,Q,58,58.45,57.3,58.05,58.45,57.7,22,1689,97875,NA,2018-07-25,bse
506076,GRIND NORTON,B,Q,505.75,525,501.2,514.1,519.8,511.6,57,954,488233,NA,2018-07-25,bse
506079,LAKSHMI PREC,B,Q,15.9,16.7,15.9,16.55,16.55,16.7,18,2048,32593,NA,2018-07-25,bse
506105,STANROSE MAF,X,Q,148,152.95,146.3,147,147,146,4,22,3302,NA,2018-07-25,bse
506109,GENESYS INT.,B,Q,182.5,199,181,191.45,192.1,180.4,507,21685,4129768,NA,2018-07-25,bse
506122,PANKAJPIYUS,X,Q,62.5,62.5,59,59,59,62.25,9,858,51580,NA,2018-07-25,bse
506128,PARNAXLAB,X,Q,40.2,44.6,40.2,44.4,44.4,42.5,11,853,36713,NA,2018-07-25,bse
506146,VISAGAR POL,B,Q,0.88,0.88,0.83,0.87,0.87,0.85,92,183954,157282,NA,2018-07-25,bse
506194,ARIH SUPER,B,Q,64.8,66.7,62.5,62.55,63.55,64.75,49,41762,2677168,NA,2018-07-25,bse
506197,BLISSGVS PH,B,Q,176.6,176.6,169.35,170.9,170.05,169.9,183,33597,5720033,NA,2018-07-25,bse
506222,INEOSSTYRO,B,Q,701,744,701,719.45,720,712.85,132,2453,1764204,NA,2018-07-25,bse
506235,ALEMBIC LTD.,B,Q,39.5,39.55,38.6,38.7,38.7,39.25,334,62809,2465555,NA,2018-07-25,bse
506248,AMINES&PLAST,X,Q,49,50,47.05,48.4,47.1,47.7,53,4484,220897,NA,2018-07-25,bse
506260,ANUH PHARMA,X,Q,143,144.8,136,138.6,142,142,112,6465,902597,NA,2018-07-25,bse
506261,MODISON MET.,X,Q,56.5,57.4,55.5,56.2,56.2,54.85,61,7934,448112,NA,2018-07-25,bse
506285,BAYER CROP,A,Q,4443,4500,4420.4,4494.5,4480,4426.35,35,192,862079,NA,2018-07-25,bse
506390,CLARI CHEM,B,Q,393.5,415,391.05,409.45,412,390.15,246,3702,1499984,NA,2018-07-25,bse
506395,COROM INTER,A,Q,400.9,414,396.7,410.85,414,401.85,330,5612,2269843,NA,2018-07-25,bse
506401,DEEPAK NITR.,B,Q,232.4,234.9,227,231.7,232,232.4,202,8522,1954623,XD,2018-07-25,bse
506405,DHARAMSI CHM,X,Q,105.2,105.95,104,105.5,105.5,105.7,40,9761,1021489,NA,2018-07-25,bse
506414,DIL LTD,X,Q,3608,3798.9,3608,3699.5,3699,3687.75,55,494,1825658,NA,2018-07-25,bse
506480,GOCLCORP,B,Q,354,372.95,347,363.3,367,349.45,71,1731,616041,NA,2018-07-25,bse
506520,JAYSHRI CHEM,X,Q,12,12,11.75,11.75,11.75,12.1,36,13426,159935,NA,2018-07-25,bse
506522,JL MORISON,X,Q,1420,1435,1405.1,1420,1420,1421.1,4,91,130135,NA,2018-07-25,bse
506525,KANORIA CHEM,B,Q,59.45,60.7,59.3,59.6,59.6,60.35,34,3568,214045,NA,2018-07-25,bse
506528,KELTECH EN.,X,Q,916,916,890.05,900,900,916.75,33,293,264151,NA,2018-07-25,bse
506579,ORIENT.CARB.,B,Q,1075,1120.4,1074,1109.1,1120.4,1069.05,47,646,704498,NA,2018-07-25,bse
506590,PHIL.CARBON,B,Q,231,237.35,226,230.05,229.95,226.75,3206,185651,43244681,NA,2018-07-25,bse
506597,AMAL PRODUCT,X,Q,151.3,154,146.1,150.65,150.65,152.6,62,2252,342776,NA,2018-07-25,bse
506605,POLYCHEM,XT,Q,362,362,362,362,362,346,1,47,17014,NA,2018-07-25,bse
506618,PUN.CHEM,B,Q,661.85,669,649.15,655.95,655,670.35,261,6424,4218947,NA,2018-07-25,bse
506642,SADHANA NITR,X,Q,555,578.3,554.95,578.3,578.3,550.8,207,19414,11104657,NA,2018-07-25,bse
506655,SUDARSH.CHEM,B,Q,459.95,467.9,456,458.45,458.45,460.75,174,4261,1968068,NA,2018-07-25,bse
506685,ULTRAMARINE,X,Q,289,289,275,281.1,281.1,281.05,81,4366,1220500,NA,2018-07-25,bse
506687,TRANSPEK,X,Q,1250,1300,1246.85,1257.5,1246.85,1244.3,55,937,1190680,NA,2018-07-25,bse
506690,UNICHEM LAB,B,Q,237.2,237.2,232.25,233.25,232.5,236.8,188,6663,1558153,NA,2018-07-25,bse
506734,MYS PETRO,X,Q,85.6,88,85.55,88,88,86.6,9,430,37530,NA,2018-07-25,bse
506767,ALKYL AMINES,B,Q,674.5,700,674.5,689.35,689.35,674.15,16,241,166058,NA,2018-07-25,bse
506808,TUTICORIN.,XT,Q,3.81,3.81,3.81,3.81,3.81,3.97,1,1,3,NA,2018-07-25,bse
506820,ASTRAZEN.PH.,B,Q,1465.5,1598,1455.9,1518.95,1518.95,1465.5,1891,15378,23725613,NA,2018-07-25,bse
506852,PUN.ALKALI,X,Q,53.9,54.05,53.75,54.05,54.05,53,33,14835,800366,NA,2018-07-25,bse
506854,TANFAC IND.,X,Q,110.25,121,110.25,117.3,117.8,114.95,108,6905,799479,NA,2018-07-25,bse
506858,GUJ.PETRO,XT,Q,26.6,26.6,25.35,26.6,26.6,26.6,4,665,17501,NA,2018-07-25,bse
506879,GUJ.THEMIS.,X,Q,33.5,35,33.35,33.8,33.7,33.9,15,2651,89232,NA,2018-07-25,bse
506906,SCBL,X,Q,12.65,12.65,12.25,12.6,12.25,12.5,77,51546,644078,NA,2018-07-25,bse
506919,MAKERS LAB.,X,Q,69.8,69.9,68.6,68.6,68.6,65.05,8,703,48475,NA,2018-07-25,bse
506943,J.B.CHEMICAL,B,Q,269.6,275.2,262,269.6,273.95,271.9,308,6449,1739179,NA,2018-07-25,bse
506981,BL.CHIP TEX,X,Q,200,200,191,194.5,194.5,199.35,10,210,41740,NA,2018-07-25,bse
507155,JAGATJIT IND,XT,Q,62,62,62,62,62,64.6,1,50,3100,NA,2018-07-25,bse
507180,KESAR ENT.,B,Q,26.8,31,26.8,29.1,28.3,28.5,13,915,25499,NA,2018-07-25,bse
507205,TILAKNAG IND,B,Q,16.2,16.5,16,16.1,16,16.35,26,3085,50010,NA,2018-07-25,bse
507300,RAVALGAON,XT,Q,1900,1900,1900,1900,1900,1910,2,9,17100,NA,2018-07-25,bse
507315,SAKTHI SUGAR,B,Q,12.41,13.24,12.4,12.79,12.69,12.51,119,31526,404207,NA,2018-07-25,bse
507410,WALCHANDNGR,B,Q,134.4,136.05,131.45,132.15,132.15,130.3,880,60010,8027101,NA,2018-07-25,bse
507438,IFB AGRO,B,Q,580,590.35,580,588.45,588,562.25,65,4013,2363204,NA,2018-07-25,bse
507442,DHARANI SUG,B,Q,12.4,12.6,12.25,12.59,12.6,12,53,16533,207379,NA,2018-07-25,bse
507450,THIRU A.SUG.,B,Q,24.8,24.8,24.2,24.2,24.2,24.75,3,560,13672,NA,2018-07-25,bse
507474,KOTHARI FERM,X,Q,81.05,84.5,81.05,84.5,84.5,83.2,12,381,31807,NA,2018-07-25,bse
507488,G.M.BREWERI,B,Q,719.9,734.85,690,701.65,701.65,700.35,395,5123,3680795,NA,2018-07-25,bse
507490,RANA SUGARS,B,Q,3.53,3.85,3.45,3.74,3.78,3.49,332,198226,729024,NA,2018-07-25,bse
507498,PICCADILY SU,X,Q,5.57,5.8,5.2,5.66,5.66,5.07,66,14733,81303,NA,2018-07-25,bse
507514,SOM DISTILL.,B,Q,264.8,264.8,251.3,252.5,252.5,261.1,438,15782,4037482,NA,2018-07-25,bse
507515,CJ GELATIN,XT,Q,10.46,10.46,10.46,10.46,10.46,9.97,2,51,533,NA,2018-07-25,bse
507525,AMRIT CORP,X,Q,1200,1220,1200,1201,1201,1185,5,12,14582,NA,2018-07-25,bse
507526,ASSO.ALCOHOL,X,Q,289.95,290.55,280,289.15,285.65,276.75,272,28117,8091657,NA,2018-07-25,bse
507552,FOODS & INNS,X,Q,156.05,167,156.05,161.6,161.6,159.35,10,335,54294,NA,2018-07-25,bse
507580,IVP LIMITED,B,Q,179.5,179.5,172.1,172.1,172.1,171,5,261,44941,NA,2018-07-25,bse
507598,KLRFM,X,Q,51.05,51.5,51.05,51.5,51.5,52.15,2,10,512,NA,2018-07-25,bse
507621,MILKFOOD,X,Q,533,570,533,561.15,551.35,555.85,52,6995,3839587,NA,2018-07-25,bse
507645,POLSON LTD.,X,Q,15258.1,15258.1,14257,15258.1,15258.1,13871,165,737,11158983,NA,2018-07-25,bse
507649,RASOI LTD.,X,Q,29e3,29e3,29e3,29e3,29e3,28e3,2,3,87e3,NA,2018-07-25,bse
507685,WIPRO LTD.,A,Q,273.45,276.6,273,274.65,274.65,273.35,1153,83195,22871162,NA,2018-07-25,bse
507690,ORIENT BEVER,X,Q,86.95,86.95,74,74.1,74.1,77.75,8,210,15584,NA,2018-07-25,bse
507717,DHAN AGRI,B,Q,534.5,534.5,522.2,524.2,524,529.85,136,286358,150073796,NA,2018-07-25,bse
507747,TTK HEALTHCA,B,Q,787,829.95,782.1,800.9,800,792.9,105,372,298601,NA,2018-07-25,bse
507753,TGVSL,X,Q,35.95,36.3,34.65,35.9,35.9,35.25,260,83216,2952649,NA,2018-07-25,bse
507759,LIME CHEM.,X,Q,77.45,78.95,75.95,78.6,78.95,77.45,23,3267,253929,NA,2018-07-25,bse
507779,KANPUR PLAST,X,Q,141,144,140,143.25,144,141.9,56,5395,766828,NA,2018-07-25,bse
507785,TAINWALA CH.,B,Q,86,86.1,85,86.1,86.1,82,10,1654,142243,NA,2018-07-25,bse
507789,JAGSON PHAR,B,Q,23.05,26.7,23.05,26.45,25.5,24.7,38,4625,120297,NA,2018-07-25,bse
507794,KHAITAN CHEM,X,Q,10.1,10.4,9.9,10.29,10.29,10.01,26,2032,20479,NA,2018-07-25,bse
507815,GILLETTE (I),B,Q,6858.5,6875,6710.1,6734.2,6713.25,6733.85,84,1258,8528624,NA,2018-07-25,bse
507817,WIRES FABRIK,X,Q,128.4,128.4,118.1,118.1,118.1,124.2,18,6162,728782,NA,2018-07-25,bse
507828,ANSAL HOUS.,B,Q,14.96,15.18,14.32,14.61,14.93,14.87,16,1940,28688,NA,2018-07-25,bse
507864,PION INVEST,X,Q,30.7,30.75,29.6,30,30,30.3,7,424,12777,NA,2018-07-25,bse
507872,ASHNOOR TEX.,XT,Q,19.5,19.5,19.5,19.5,19.5,20.5,12,2655,51772,NA,2018-07-25,bse
507878,UNITECH LTD,T,Q,4.35,4.48,4.26,4.31,4.3,4.29,626,382885,1675664,NA,2018-07-25,bse
507880,VIP INDUS.,A,Q,465,500.7,464.65,493.8,493.8,468.9,3817,178671,87034534,NA,2018-07-25,bse
507910,FIBERWB IN,X,Q,73,74.4,72,73.15,73.15,72.95,200,18273,1337245,NA,2018-07-25,bse
507912,LKP FIN,X,Q,189.55,189.55,189.5,189.55,189.55,191.4,4,136,25775,NA,2018-07-25,bse
507944,BAJAJ STEEL,X,Q,211,214,210,211.15,210,212.45,6,203,42920,NA,2018-07-25,bse
507946,KIDUJA INDIA,XT,Q,22.9,22.9,22.9,22.9,22.9,21.85,1,1,22,NA,2018-07-25,bse
507948,KEY CORP.LTD,XT,Q,23.5,23.5,23.5,23.5,23.5,22.4,8,346,8131,NA,2018-07-25,bse
507960,GUJ.HOTELS,X,Q,116.75,120.25,116.75,120.25,120.25,116.4,9,197,23238,NA,2018-07-25,bse
507966,RAS RESORTS,XT,Q,40.15,40.15,37,40.15,40.15,38.25,3,16,639,NA,2018-07-25,bse
507998,SIMMONDS-MAR,X,Q,116,116,108.5,109.05,108.5,114.85,195,13209,1469044,NA,2018-07-25,bse
508136,BNALTD,X,Q,215.2,228,215.2,223.5,224,223.6,27,1672,375580,NA,2018-07-25,bse
508486,HAWKINS COOK,B,Q,2733.35,2771.2,2700,2723.95,2771.2,2712.05,216,1568,4283250,NA,2018-07-25,bse
508494,WARREN TEA,X,Q,92,95.5,92,94.25,94,92.15,20,962,91015,NA,2018-07-25,bse
508807,IST LTD.,X,Q,786,786,741,755,755,741,7,3026,2285092,NA,2018-07-25,bse
508814,COSMO FILMS,B,Q,232.15,232.15,223,226.65,226,227.75,100,2926,663923,NA,2018-07-25,bse
508869,APOLLO HOSP.,A,Q,949.95,955.6,936,941.5,941.5,940.45,890,18090,17125349,NA,2018-07-25,bse
508875,NITINCAST,X,Q,170,170,170,170,170,169,2,2,340,NA,2018-07-25,bse
508906,EVEREST INDS,B,Q,458,509.5,457.8,496.65,501.5,455,3802,133465,65439061,NA,2018-07-25,bse
508918,GREYCELLS,X,Q,38.5,38.5,36.75,36.75,36.75,36.75,3,15,568,NA,2018-07-25,bse
508922,MSR INDIA,X,Q,18.8,18.8,16.6,17.25,17.25,18.05,87,16134,281488,NA,2018-07-25,bse
508933,AYMSYNTEX,B,Q,46.7,47.5,46,46.45,46.45,46.75,12,365,16995,NA,2018-07-25,bse
508941,PANASON CAR,X,Q,489.5,502.5,483,494.25,490.05,485,159,2683,1331238,NA,2018-07-25,bse
508954,FINKURVE,X,Q,52,55.65,50.35,51.3,54,53,38,2505,128637,NA,2018-07-25,bse
508956,HB LEAS.PUB,XT,Q,1.29,1.29,1.29,1.29,1.29,1.34,2,58,74,NA,2018-07-25,bse
508969,SULABH ENG.,X,Q,1.6,1.6,1.6,1.6,1.6,1.63,5,602,963,NA,2018-07-25,bse
508989,NAVNETEDUL,B,Q,118.5,119.25,115.2,115.55,115.55,118.5,140,3904,453259,NA,2018-07-25,bse
508996,SATPROP LTD,XT,Q,3.87,3.87,3.87,3.87,3.87,3.87,1,1,3,NA,2018-07-25,bse
509009,AUSOM ENT,B,Q,72.1,72.15,70,70,70,71.75,4,1045,74855,NA,2018-07-25,bse
509020,RUCHI INFRA.,T,Q,2.65,2.65,2.65,2.65,2.65,2.59,2,8,21,NA,2018-07-25,bse
509040,NETLINK SOLU,X,Q,11.73,11.73,11.73,11.73,11.73,11.5,3,40,469,NA,2018-07-25,bse
509048,LANCOR HOLDS,X,Q,23.75,23.8,22.6,23.4,23.5,23.15,11,858,20372,NA,2018-07-25,bse
509051,INDIAN INFO.,XT,Q,0.19,0.19,0.19,0.19,0.19,0.19,4,2746,521,NA,2018-07-25,bse
509053,BANAS FIN.,XT,Q,3.41,3.41,3.41,3.41,3.41,3.25,1,10,34,NA,2018-07-25,bse
509055,VISAKA IND.,B,Q,561,587.7,550.55,572.3,584,562.6,382,5816,3314749,NA,2018-07-25,bse
509077,PRESSMN,B,Q,43.55,45.75,43.55,45.45,45.3,43.85,105,15054,675060,NA,2018-07-25,bse
509079,GUFIC BIO SC,B,Q,115.2,117.9,114.7,115.65,115.35,116.15,74,5460,634621,NA,2018-07-25,bse
509148,GOVIND RUBB.,X,Q,11.3,12.29,11.3,12.03,12.03,11.58,89,20700,247464,NA,2018-07-25,bse
509152,GRPLTD,B,Q,1189.05,1243,1147,1188,1188,1145,14,2020,2413813,NA,2018-07-25,bse
509162,INDAG RUBBER,X,Q,143.9,148,139.4,144,144,143.9,21,1085,156802,NA,2018-07-25,bse
509196,M.M.RUBBER,P,Q,50,52.65,47.75,47.9,47.9,50.15,28,28500,1439432,NA,2018-07-25,bse
509220,PTL LTD,B,Q,51,51,49.6,50.4,50.4,49.75,15,1595,80975,NA,2018-07-25,bse
509243,TVS SRICHAKR,B,Q,2949.2,3085.5,2900.05,2911.95,2900.05,2912.35,120,333,984248,NA,2018-07-25,bse
509423,SEL,XT,Q,21.45,21.45,21.45,21.45,21.45,21.85,1,100,2145,NA,2018-07-25,bse
509438,BENARES HOT,XT,Q,1390,1390,1300,1300,1300,1339.95,7,56,72972,NA,2018-07-25,bse
509449,BHAGWATI OXY,XT,Q,23.25,23.25,21.25,21.25,21.25,22.25,3,225,5111,NA,2018-07-25,bse
509472,CRAVATEX,X,Q,310.1,363,310.1,352.7,359,359.5,13,77,26270,NA,2018-07-25,bse
509480,BERGE PAINT,A,Q,319.85,325.35,313.8,316.8,316.8,318.15,1973,125471,40062024,NA,2018-07-25,bse
509486,CAPRIHANS,X,Q,78,78.9,76.2,78.85,78.85,76.55,8,687,53519,NA,2018-07-25,bse
509488,GRAPHITE IN.,B,Q,975,1004,975,985.75,985.75,968.4,4548,127146,126014958,NA,2018-07-25,bse
509496,ITDCEM,B,Q,129.05,131.1,125,126.65,125.5,128.6,102,806955,101678108,NA,2018-07-25,bse
509525,EMPIRE IND.,B,Q,1799,1913,1799,1882.5,1882.5,1761.55,74,578,1078807,NA,2018-07-25,bse
509557,GARWARE WALL,B,Q,1107,1122.05,1093.05,1109.95,1118,1090.35,192,5213,5763370,NA,2018-07-25,bse
509567,GOA CARBON,B,Q,507.15,507.15,507.15,507.15,507.15,483,52,1695,859619,NA,2018-07-25,bse
509631,HEG LIMITED,B,Q,3999,4059.9,3931.1,4015.2,3992,3918.2,2500,22119,88642201,NA,2018-07-25,bse
509635,HIND.COMPOSI,B,Q,389.9,397.95,358.25,387.05,389.85,379.65,152,2373,900565,NA,2018-07-25,bse
509675,HIL,B,Q,1920.05,2010.45,1890,1985.7,1985.7,1914.75,426,6676,12838114,NA,2018-07-25,bse
509692,IND.CARD,B,Q,139.8,143.95,139.8,143.95,143.95,139.85,2,51,7133,NA,2018-07-25,bse
